-0.546976,4.178892,1.831558,-1.262438,1.397786,1.172083,2.612253,-3.145564,-0.412617,1.814928,-0.926702,0.953062,-0.51256,-0.722957,0.337385,0.692195,-0.804278,1.387635,-0.990327,-0.828314,-0.654456,-0.363492,4.451431,-1.432358,-2.072801,-1.657326,1.929374,-1.667278,3.427989,-0.95038,-0.410891,1.343806,-0.638187,1.281529,0.630301,1.226267,1.168746,-0.338863,-1.713081,-1.706856,0.219783,-0.54305,0.506485,2.381309,0.623121,0.840401,-0.909384,-0.94842,0.25131,4.004874,-1.469346,0.052981,2.679488,-0.621211,-0.767667,1.914424,1.072141,-0.796092,2.183245,1.172678,-0.263495,-0.254405,0.275365,0.556614,1.451228,1.239591,0.771451,-0.845208,-0.646521,-1.346234,-0.447781,-0.929563,0.511835,1.439601,-0.561992,-1.504478,0.673894,-1.140835,-0.204583,0.707401,0.725224,4.806185,2.827592,-0.769091,-0.432272,1.746139,1.284525,-1.459567,-0.667685,0.577616,-0.691383,-0.93648,-1.792392,0.376556,-0.905618,-0.020526,1.037618,-0.897333,0.699705,0.078844
-1.091968,-1.335905,-2.618543,0.059191,-1.472452,-0.715237,0.69771,-2.824657,-1.640207,5.226479,-0.914952,-1.730036,-3.700764,-0.668776,2.118464,-0.688379,-0.569107,2.649412,-1.917804,-0.012568,-0.649698,-0.4255,-1.205286,0.790576,-1.172972,-0.80383,-0.604625,-3.737127,-1.004764,2.133431,0.187781,2.173061,-0.419021,1.789752,1.827103,-1.578261,-0.048786,0.110212,0.267666,2.049174,-0.009271,0.675589,-1.141847,-0.16903,0.815524,2.434324,2.786674,-0.35964,-1.287717,0.280026,-1.181963,-2.042749,-0.988118,-0.16436,0.798333,0.977325,-0.616569,-1.649925,0.113496,-0.902851,-0.67952,-1.059038,-0.857908,1.186625,0.71444,2.893902,1.772147,1.205984,-0.77795,-0.439629,-0.817231,0.149922,-0.462349,0.102462,-0.990118,-0.65945,-0.767877,-1.021598,-0.582626,-1.212621,-0.285769,4.269574,-1.079404,-0.950119,-0.412572,3.258646,2.50344,-1.135928,1.940432,-0.052032,3.50052,0.538305,4.427611,1.379986,1.497912,-0.957273,-1.187494,-1.769257,1.362526,1.26004
-1.873649,-1.337827,1.163954,3.03742,-3.133512,-1.655095,-0.763748,0.353562,3.56874,-1.380988,-0.864509,-1.065758,0.009405,-0.551386,0.479804,-0.588756,-0.580736,0.979606,0.368983,1.301763,-0.127873,-3.915895,-0.72263,-2.088237,-2.707363,0.429109,-3.191979,3.416688,-0.694064,5.506653,-0.676124,-1.180347,1.86937,0.904933,-1.616965,0.26111,3.484355,-1.461411,1.973931,-1.029191,-2.240591,-1.454247,0.737189,-0.879007,2.854433,-0.322845,2.198048,3.658699,-0.723701,-0.673723,-2.84608,-3.129155,-1.160041,-0.115962,-0.868804,1.350846,-0.047273,-1.304942,1.407727,-2.849271,-0.665347,-1.366859,2.519421,1.869952,-1.289131,-1.590594,-0.863573,-0.232885,-0.51538,-3.476929,-0.883084,-3.28147,-1.595502,1.012511,-1.578983,-1.199145,0.046052,-1.527555,-0.582606,-1.248745,-1.703425,-1.107685,-1.312472,-0.775049,-0.086407,0.207495,1.630216,-1.343576,3.144829,1.292932,0.415979,5.722256,-1.007936,1.945885,1.72869,2.964317,-2.047621,-1.86114,0.655098,3.752831
1.501136,-1.349992,0.201579,2.780369,0.879717,-0.271123,-2.100643,2.175785,-0.030546,-0.773607,4.554835,0.374118,1.014867,0.864512,-1.645922,1.221942,0.21119,0.386309,-0.134256,1.678703,1.067275,2.242647,0.503064,0.083499,1.638322,-0.012267,-0.056893,0.750853,-0.386746,-0.753106,-0.473244,1.605631,2.181141,0.685405,1.022387,0.029094,-1.35004,0.008207,-0.903431,0.024355,-0.305909,0.438823,0.924336,0.991654,1.929968,1.985703,1.176685,3.121232,0.587897,-0.645506,2.340893,2.595909,0.335387,0.052651,-0.670029,0.571363,0.123557,1.485096,-1.230889,1.130205,0.859108,-0.161658,-0.575208,1.013219,-0.550258,-0.206392,0.326186,0.007391,1.384154,1.128377,-0.270606,1.320968,2.001402,0.003239,1.070575,-1.160787,-0.022177,1.311191,0.015429,-1.413441,0.325256,-1.133246,-1.367766,-0.709582,-0.375554,1.453919,1.120774,0.988701,-0.890501,0.767104,-1.227868,0.805806,5.28305,0.39837,-0.507632,0.256538,0.276016,1.226925,0.498624,0.369889
-1.173431,-1.538567,-2.983265,3.074383,2.511397,1.563063,0.998356,1.78129,1.087652,-0.951161,-0.824609,-1.570122,1.769658,-0.263304,1.604496,-0.41206,-0.415143,-1.828407,1.847704,-0.702306,-0.619033,1.869838,3.635531,-2.257635,-0.533301,3.154262,1.049356,2.117171,3.730746,-0.951593,-0.755581,-1.475553,1.613007,-0.716246,-2.796393,1.305553,-0.431137,1.453444,-0.935358,0.834791,0.799285,-0.262347,0.853257,-0.003002,1.420666,-1.435292,1.143098,3.790525,0.407343,-0.644328,-2.762236,-1.020885,3.396882,-0.537704,-0.476495,-0.088861,2.209571,-1.429398,-0.865137,-0.791706,-1.148126,-1.254723,0.957772,0.673535,-0.779683,-1.486317,2.366825,-1.055958,-0.48176,-0.607597,-0.947929,-2.118205,-2.294398,1.17805,-1.462188,-1.598526,-0.734958,-1.271841,-0.632496,1.607106,-0.584348,-1.122935,-1.165708,1.334317,-0.390956,0.108955,0.171357,1.415515,4.335185,0.109042,-0.040403,-0.710231,-1.883459,1.026121,1.06231,-0.011913,-1.344828,-0.355185,2.495773,0.458717
-2.026199,-0.395832,-0.925954,-3.294005,-2.776376,-1.349955,-0.050566,-2.561102,-1.691012,-0.589018,-0.805152,-1.757656,0.076165,-0.519977,-1.144429,-0.058391,-0.722036,0.096934,-2.774921,-0.501716,-0.80961,-3.606624,-1.018915,-1.19114,-0.552624,-2.005282,-1.874366,-1.361341,-1.009673,-0.783312,-0.820726,2.374385,-1.234849,0.415757,2.372152,-1.638191,-1.482884,1.983516,-2.035028,-1.647937,-2.76867,-1.241825,-0.543959,-0.71068,1.233896,-0.485026,-0.857983,-3.993131,-0.404556,8.978307,-2.878665,-2.994332,-1.22267,-0.415469,-0.642908,2.761046,-0.559281,-0.779342,0.923024,1.095042,-0.883442,0.216452,-0.55759,3.345817,-0.678872,0.928916,-0.064754,-0.205508,-0.501219,0.572768,4.076078,-0.266315,1.995677,-1.192539,-0.692793,1.35966,0.028708,-1.060203,-1.402492,-1.433995,-0.743431,0.047515,0.159485,-0.85659,0.028005,2.819072,2.877546,-1.342585,-2.290112,-0.625485,-0.893821,-1.520059,-1.417015,1.44351,-1.492015,-2.02955,-2.04237,-1.685783,-2.797468,-2.845412
-0.576014,-1.381838,0.541624,-3.399045,0.633325,0.353464,1.848333,0.406319,-0.39234,-1.514788,-0.856,-1.452159,1.6354,-0.472842,2.084193,-0.675324,-0.677449,-1.106406,-1.066594,-1.026671,-0.355722,4.754023,1.342607,-1.884419,-1.210178,-1.712522,1.556039,0.231275,-0.68778,3.632807,-0.694303,2.320578,-0.722555,0.880666,1.498347,1.159107,-0.310272,-0.822852,1.080439,-0.264367,2.422974,-1.458776,1.553523,-1.454511,1.150148,-0.418497,2.535347,-5.348734,0.743481,-0.539722,-2.707279,-0.013668,-1.218946,-0.385845,-0.988046,-0.825413,1.466691,-1.395115,0.446673,-0.439238,-1.0103,0.128772,0.679057,-0.061298,0.766276,-1.546557,-0.833803,-1.16466,-0.857033,0.345869,-1.224591,-2.806243,0.478111,1.310544,-1.65263,-1.480019,-3.08834,-1.452786,-1.162634,-0.167078,1.011617,-1.11352,-1.050927,-0.985956,-0.312185,-0.135715,-0.263307,3.089304,2.82962,0.785688,1.387635,3.579719,5.385678,0.876029,0.897881,2.258152,-0.087714,-1.436389,1.542871,1.643007
-1.332976,-0.407342,0.080537,-3.354167,-2.655592,-1.507434,0.155751,1.574044,1.016038,-1.317736,-0.02982,2.150826,2.596758,-0.442993,-0.910101,-0.16302,2.510879,-0.524975,-1.603423,-0.669497,0.554641,0.197394,-1.151748,-0.35635,-0.616819,-1.873235,1.106499,-0.301206,-0.997995,-0.927303,-0.736451,3.009083,-0.933719,0.020247,0.112823,-0.394957,-0.172864,-1.204758,-1.124492,-1.264474,-0.505553,0.754049,-0.400147,-1.837156,0.818106,0.620623,3.396666,-5.336725,-0.967839,-0.695185,1.279735,1.535818,1.875441,-0.343065,-0.624234,-0.893444,0.560779,1.475628,-1.033805,1.81313,0.741934,-0.252518,0.750458,-1.381847,-1.235592,-0.17019,-0.74916,-0.600579,-0.554244,-0.648999,-1.210452,0.496819,-1.020924,1.088995,-0.511126,-1.084932,0.479748,1.096674,-1.507883,0.808886,-0.930022,-1.001833,-0.643219,-0.194584,-0.492902,-1.428587,-1.922533,1.806644,0.5947,1.287375,-0.48991,-0.620385,0.015307,0.724108,-1.020498,2.537767,-0.124264,0.82655,-1.693064,-1.423892
3.549698,-1.348832,-0.796641,-2.996167,1.023486,0.677561,-2.720564,-2.828313,-0.032087,-1.711441,-0.772258,0.889924,-0.400013,-0.50712,-3.219399,-0.135775,-0.562068,-1.369051,-1.866537,-0.597685,-0.629655,-1.180411,-1.070675,-2.276908,-1.509184,-1.763235,-2.721629,-1.581725,-0.631747,1.618795,-0.346199,-1.33826,-0.664395,-1.83395,-2.615178,-1.122675,-2.826768,-1.71525,-0.828731,-5.694215,-2.5567,-1.09866,-1.728073,-0.300081,-4.101844,-3.080236,-3.15654,-5.314005,4.635355,-0.631005,-2.3616,-1.219369,2.864627,-0.129538,1.596691,-1.660994,-0.986591,0.474402,-2.932857,2.885755,-0.742432,1.744702,-2.277766,-0.595834,0.863806,2.207236,2.661439,4.595865,2.496124,0.19803,-0.977392,0.395554,-2.008465,-2.472429,4.796958,3.408709,1.322298,-0.262164,-1.009236,3.478768,2.590447,-1.221343,-0.845303,3.410819,0.093956,-0.652564,-0.118673,-1.207698,-2.77053,-2.71477,-1.799729,-1.034675,-0.968598,-2.846528,-2.583541,-2.41321,-0.818956,3.92063,-4.622029,-2.313991
1.695579,7.024329,3.785421,-0.254129,0.042684,-0.328657,0.206513,1.716808,0.064804,1.702265,2.205466,-0.91962,-0.817598,0.711497,-0.758064,-0.433455,-0.725207,0.81335,0.785707,-0.216424,2.470012,0.398381,-0.328685,-0.229591,3.442171,0.307378,-1.843071,-0.390215,-0.914258,-0.102402,1.164306,-0.086553,3.765163,0.404844,-0.132129,-0.86831,-0.482303,-1.360537,-2.121909,0.757379,-0.79638,-1.282636,1.285776,-1.014586,-2.019881,2.516411,-0.937835,2.300467,0.213698,1.56085,2.016862,-0.282103,-0.658344,-0.259459,0.425053,-2.309583,-0.7566,1.599444,0.369769,2.843054,2.042856,0.92645,-1.914743,-1.432605,-1.074522,0.662899,-1.010904,-0.346547,0.078786,0.73909,1.394266,0.713933,2.669755,-1.368068,-0.948925,-0.992402,0.001845,1.504637,3.790019,1.017071,-0.775189,-0.639051,5.673692,-0.792209,4.283565,0.454993,-0.230709,-1.131736,-0.03362,-1.854868,-1.332457,-1.103596,-0.809623,-0.696589,-2.076419,-0.656929,1.311032,0.045617,-0.39094,-2.047459
