0.3116,-0.0502,-0.1487,-0.0339
-0.2088,-0.3414,-0.1117,0.3944
-0.1647,-0.5150,-0.7223,-0.0604
0.0738,0.5003,-0.9660,-0.4430
0.1529,-0.0960,-0.2107,0.0827
-0.0978,-1.2820,0.4784,-0.2369
0.0808,-0.2591,0.0205,-0.1753
-0.1899,-0.0637,0.3326,-0.0255
-0.1966,-0.0027,0.9182,0.1579
-0.9245,-1.3618,0.2829,-0.2046
-0.1118,-0.1134,0.7499,-0.1453
-0.1411,-0.1695,-0.4342,-0.0934
0.5141,0.1636,0.4543,-0.1453
-0.6598,-0.3064,-0.4474,0.2404
0.1765,-0.2789,0.3428,-0.2022
0.0712,0.2599,0.7406,0.1961
-0.3971,-0.1900,-0.1399,-0.5366
0.1117,0.1549,0.4602,-0.0978
0.2663,0.0669,-0.6207,-0.3411
0.0914,-0.4758,0.6788,0.4979
-0.1179,-0.7974,0.4676,0.1374
0.2589,-0.4310,-0.0758,-0.4850
0.5933,0.6557,0.2599,-0.5574
-0.9180,0.0579,-0.1804,-0.1532
-0.3560,-0.1144,-0.1487,-0.1360
0.5289,-0.1333,-0.2474,-0.1627
0.2157,0.0707,-0.1963,-0.8475
0.2269,0.4847,-0.4846,-0.3541
0.5496,0.5508,0.3505,-0.2886
-0.0352,0.0527,0.7525,-0.2416
0.3770,0.7078,0.7401,0.1237
0.1463,-0.4086,0.4073,-0.1092
0.0341,0.0798,0.0170,-0.2508
0.4458,0.9111,0.3044,0.1874
-0.3051,-0.1556,-0.1148,-0.5946
0.4838,0.0945,0.3317,0.2388
0.8487,0.7629,-1.1399,-0.6651
-0.3167,-0.2416,-0.6424,-0.2917
-0.2053,-0.6591,-0.0906,0.3744
0.3242,-0.3382,0.1635,-0.1118
0.3570,-0.0394,0.3037,0.2036
0.1324,-0.3130,-0.0464,-0.3713
0.6434,0.4646,-0.6665,-0.3497
0.2289,-0.0767,-0.3515,0.1444
0.0945,0.0656,0.1698,0.1909
0.2997,0.5276,-0.0988,-0.0171
-0.2279,0.0288,-1.2671,-0.5677
0.1283,-0.2653,0.3671,0.3616
-0.3151,-0.0577,-0.8845,-0.4565
0.2421,0.5863,1.2364,0.0982
-0.3578,-0.4792,0.6805,-0.1056
-0.5408,-0.6420,0.0641,-0.4840
0.5374,0.0589,-0.0737,-0.3859
-0.5344,-0.7699,-0.3961,-0.4556
-0.5385,-0.2792,0.9023,-0.2963
0.1954,0.0380,-0.2771,-0.0753
0.0039,-0.4483,0.0984,0.0111
-0.1847,-0.3271,0.7165,0.1211
-0.6768,-0.7953,-1.3631,-0.3893
-0.0395,-0.1759,-0.7027,-0.6051
0.5020,0.2369,-0.0553,0.1845
