0.0354,-0.2535
-0.0835,-0.3425
-0.0629,-0.9270
-0.2611,-0.2846
-0.0580,-0.4532
-0.1125,-0.5644
0.2689,-0.2310
-0.0655,-0.0364
0.0782,-0.0707
0.2884,-0.1795
0.2497,-0.0293
-0.1271,-0.5243
0.0841,0.1480
0.0282,-0.2867
-0.0978,0.1919
0.0157,-0.2264
-0.1713,0.0400
-0.0110,-0.0074
-0.2644,-0.5073
0.1608,-0.1664
0.4459,-0.1544
0.0073,-0.4015
-0.3993,-0.3419
-0.1846,-0.6270
-0.0017,-0.2605
0.1225,-0.2214
-0.2367,0.4111
-0.0902,-0.1562
-0.0680,-0.4853
0.2177,-0.1020
-0.0899,0.1292
-0.2508,-0.5072
0.2821,-0.2716
0.4858,0.4753
-0.0421,-0.2272
0.2214,0.3254
-0.2762,0.1687
-0.0168,-0.1353
0.1200,0.3238
0.0952,0.4373
0.2491,0.5151
0.0829,0.0869
-0.3232,0.0918
0.1769,0.0910
0.0223,-0.2667
0.0145,0.3736
-0.2906,0.1131
0.3517,0.5922
-0.2537,-0.0633
0.3292,-0.0788
0.1221,0.4737
-0.0298,-0.2240
-0.0874,0.0477
-0.0520,-0.4968
0.0654,0.2071
0.1745,0.3738
-0.0347,-0.4467
0.3706,0.1827
-0.1299,-0.0429
-0.2306,-0.0110
-0.4053,0.2397
0.1368,-0.0828
-0.2862,-0.0838
0.2728,0.2927
0.0367,-0.0527
-0.1593,-0.0618
0.0561,0.5783
0.0503,0.3530
-0.0303,0.1114
-0.2275,-0.1946
0.2501,-0.1256
-0.3432,-0.0533
-0.0641,0.1770
0.5169,0.1536
-0.1089,0.0072
0.0179,-0.3885
-0.1444,-0.1822
0.1315,0.0006
-0.0519,-0.1784
0.0343,-0.4136
-0.0433,0.0696
0.4194,-0.0404
-0.2938,-0.3421
-0.1929,-0.4308
0.0438,-0.0402
-0.0918,-0.5930
-0.1415,0.0384
0.0089,-0.0442
0.0845,0.0472
-0.4475,-0.1729
-0.2449,-0.5798
0.1209,-0.0646
-0.2474,-0.3082
0.1752,0.3205
-0.0189,0.0764
-0.0017,0.2034
-0.0357,0.1473
-0.0326,-0.0985
0.4615,0.0664
0.3214,0.1643
0.3609,0.2677
0.2392,0.1794
0.0667,0.0987
0.0177,-0.1684
0.1154,0.1773
-0.3118,0.1629
-0.2305,0.0504
-0.3205,0.1380
0.1706,-0.0417
-0.0317,0.1497
0.0077,-0.0470
-0.2513,-0.2899
0.0111,0.0104
0.4582,0.4640
0.3378,0.6732
-0.0092,0.3684
0.2644,0.8062
0.0642,-0.2896
-0.1455,-0.2659
-0.3327,-0.1766
0.0805,-0.0850
0.0285,0.0324
-0.0663,0.8409
0.2602,0.1384
0.4156,0.5323
-0.0204,-0.1093
-0.0821,0.6178
-0.2363,0.0944
-0.3121,0.0185
-0.0326,0.0662
-0.1714,0.0500
-0.0835,0.0173
-0.3557,0.2118
-0.2234,0.4015
-0.2025,0.2597
0.3016,0.5755
0.6020,0.0805
-0.1196,0.1402
-0.0429,0.1667
-0.0628,-0.0027
-0.3772,-0.0796
-0.3364,0.1810
0.0344,0.0860
-0.2287,-0.1935
-0.0915,-0.0755
0.1428,-0.2996
-0.0907,-0.1752
-0.0668,-0.4423
0.0239,0.1204
0.1815,0.0686
-0.2348,0.0773
-0.1156,-0.0560
-0.0580,-0.1677
-0.0536,0.0153
-0.3930,-0.9649
0.1452,0.1023
0.0003,-0.2675
-0.1388,-0.1901
-0.1898,-0.2453
-0.5777,-0.0612
-0.5042,0.0208
-0.6101,0.0461
-0.2437,0.0317
0.0395,-0.0484
0.1269,-0.0361
0.0735,-0.1898
0.1588,0.1542
-0.3844,-0.5012
-0.1671,-0.4982
0.0109,-0.3871
0.0527,0.0471
0.0566,-0.0318
0.1478,0.0488
0.0158,-0.1923
-0.1673,0.2445
-0.1818,-0.0099
-0.0930,-0.4886
-0.2658,-0.5635
0.0806,-0.1928
0.1072,0.1521
-0.0271,-0.0200
-0.0041,0.4435
0.1671,-0.0597
-0.0955,-0.3592
0.4307,0.2093
-0.2600,-0.5303
0.2764,0.4737
0.1153,0.2572
0.2152,0.0009
0.0598,0.0928
0.1127,0.3557
-0.1892,0.0670
0.2205,-0.0210
0.3819,-0.2401
0.0052,0.2058
0.1262,0.2880
0.4095,0.2666
-0.0882,-0.6220
-0.0960,-0.8165
0.2070,-0.0448
-0.1205,-0.0597
-0.3004,0.2185
-0.2790,-0.5077
0.4909,0.0251
-0.2495,-0.4894
0.3006,0.2611
0.0062,-0.4217
-0.0417,-0.0299
-0.3365,0.3263
0.0471,-0.2166
-0.2430,-0.1825
0.3009,-0.0941
0.1607,-0.1907
-0.0304,-0.0650
-0.1177,0.0354
0.0536,0.2331
-0.0007,0.3927
-0.0111,-0.3272
-0.3002,-0.2802
-0.2472,-0.1705
-0.2036,-0.0962
0.0915,0.0758
0.0917,-0.0154
-0.1852,-0.1308
0.0097,0.4961
0.1158,-0.2196
0.0575,0.1518
0.0747,0.3161
0.0045,0.4344
0.2106,-0.2090
-0.0282,-0.1685
0.1911,0.1887
0.1435,-0.1209
-0.1682,-0.0039
0.3226,0.4510
0.2999,0.4127
0.0754,0.6261
0.3092,-0.0381
-0.0408,0.1169
0.0969,0.3054
-0.1146,-0.1013
0.0886,0.0357
-0.1373,-0.0914
-0.0338,0.1919
-0.1701,-0.0505
0.1222,0.0978
0.0651,0.3594
0.0518,0.3303
-0.0402,0.1751
-0.0285,0.4978
0.0326,-0.1190
0.1483,0.0821
-0.0539,0.1985
0.0223,-0.2710
0.1203,0.0176
-0.1067,-0.2158
0.0283,0.1513
0.0954,0.2688
0.1677,0.8907
-0.1323,0.2975
0.0696,0.2058
0.0569,-0.3044
-0.0935,0.8073
-0.0503,0.1880
-0.0828,0.0033
-0.0902,-0.0667
-0.1320,0.0705
-0.2940,0.0408
-0.1583,0.1614
0.1116,0.3910
-0.0612,0.0508
0.0372,0.2094
0.2087,0.1883
-0.0317,0.2865
0.0574,0.1340
0.0299,0.3126
-0.0570,-0.1565
0.2323,0.0538
0.0127,-0.1551
0.0413,0.0881
-0.1768,0.1784
-0.2085,-0.4390
0.0885,-0.0299
0.2203,0.0186
0.1595,0.4528
-0.0265,-0.1295
0.1941,0.4530
-0.3805,-0.1305
0.2145,0.3076
-0.0730,-0.0662
-0.0888,-0.2254
0.0714,0.1210
0.1362,-0.0469
-0.1255,-0.2203
0.1550,0.3165
0.2127,0.0359
0.0777,0.4417
0.4059,0.3611
0.2306,0.1679
-0.0224,0.0072
-0.0511,0.1751
-0.0249,-0.2498
-0.0363,0.0426
0.6467,0.7815
0.0661,0.1201
0.2829,0.5401
-0.0973,0.0784
-0.3385,-0.5181
-0.2773,0.2393
0.2494,0.3434
-0.1633,0.3590
0.0884,-0.0411
0.1580,0.0932
-0.2281,-0.1792
0.2143,0.3982
0.2320,0.6300
-0.4193,-0.1588
-0.1387,-0.3407
-0.1204,0.3950
0.1559,0.5071
0.2694,0.2634
0.0720,0.5035
-0.1394,0.3089
-0.3474,-0.7778
0.1637,0.0984
-0.2987,0.0266
-0.2315,-0.3782
0.2713,-0.0759
-0.2426,-0.1257
-0.3165,-0.1420
-0.1051,-0.0061
-0.1966,0.1857
0.1199,-0.1442
0.1655,-0.1863
-0.1609,0.2632
0.0615,-0.0891
0.2244,-0.3402
0.3072,0.1062
-0.0814,-0.0407
0.0310,-0.0397
0.0504,-0.2923
-0.1615,-0.2774
0.0564,0.2290
0.2356,-0.0500
-0.3752,-0.2237
-0.2850,-0.7580
-0.3587,-0.2910
0.0188,-0.3962
-0.2157,0.0019
0.1590,0.3572
0.0047,-0.2546
-0.0980,-0.3207
-0.0685,-0.4033
-0.1911,-0.3863
-0.2403,-0.0248
-0.2577,-0.1731
-0.0536,-0.4921
0.1615,-0.1962
-0.2813,-0.0985
-0.1187,-0.6168
-0.2698,-0.1076
-0.0641,-0.0874
0.2558,0.2079
-0.1484,-0.2892
-0.0665,0.0383
0.0959,0.4437
-0.2740,-0.1934
0.0227,0.0218
-0.0735,-0.0525
0.0753,0.1834
-0.3143,-0.3578
-0.1324,-0.1104
-0.0546,-0.4933
0.2542,0.1856
-0.0537,-0.4786
0.0613,-0.1677
0.0647,-0.2923
0.0532,0.2242
0.1716,-0.0922
0.2561,0.4660
0.4648,0.6098
0.0908,-0.0541
0.0527,0.1397
0.1517,-0.0236
-0.0609,-0.0638
0.0859,0.2538
0.0140,-0.0423
0.1109,-0.3605
0.2278,0.1625
-0.0975,0.0926
0.3896,0.3399
-0.7055,-0.1578
-0.2481,0.0214
-0.1634,-0.2036
-0.0280,0.1195
0.1357,0.0743
0.2374,-0.2172
0.0289,0.5753
0.4198,-0.4431
-0.1482,0.2393
-0.0802,-0.3005
-0.1643,-0.3720
0.1739,0.2996
-0.2527,-0.2061
0.2565,0.4099
0.1617,0.3260
-0.0692,-0.0047
0.1167,-0.1020
0.2855,0.4370
-0.3548,-0.1651
0.1717,0.1649
-0.1004,-0.0167
-0.0961,-0.1756
0.1278,0.1397
0.0719,0.2547
-0.0890,-0.0756
-0.3482,-0.1195
-0.2603,0.3874
0.0591,-0.2496
0.0213,0.2425
0.1019,0.1590
-0.4117,-0.1592
-0.0008,0.0986
-0.2011,-0.1069
-0.0029,-0.3525
0.0992,-0.0505
0.1642,-0.3678
-0.0811,-0.3419
0.5545,-0.5387
-0.1025,-0.4255
-0.0412,-0.1132
-0.0448,-0.3269
-0.2892,0.0817
-0.2025,0.0092
0.2105,0.2081
-0.0614,0.1419
-0.1977,-0.0523
-0.1265,0.1910
0.1305,-0.3749
-0.0803,-0.0676
-0.0644,-0.2603
-0.3009,-0.2530
0.0663,0.0807
0.0250,0.1846
-0.1861,-0.0175
-0.0506,-0.1385
-0.4132,-0.5934
0.4906,0.2299
0.0001,0.5074
0.0532,-0.5714
-0.2252,-0.0558
-0.3642,-0.1969
