-0.3862,0.5143,0.1122,0.0466
-0.4636,-0.3669,0.4220,0.2542
-0.3575,0.3519,-0.2949,0.0686
0.5149,0.0586,-0.0175,-0.0363
-0.1730,-0.0805,-0.1975,-0.0598
-0.7950,0.0750,0.0159,0.1762
-0.0001,0.2710,-0.0921,0.1936
0.1998,0.2266,-0.3958,-0.1482
-0.5865,0.0733,0.3382,0.4453
-0.3951,-0.3489,0.4110,0.1289
-0.8319,-0.0144,0.3009,-0.0065
0.3112,0.3658,-0.0542,0.2555
-0.3811,-0.9175,0.0487,0.0701
-0.2230,-0.4801,0.8184,0.0793
0.1681,0.2690,-0.9356,-0.2384
-0.1574,-0.8358,0.5071,0.0100
-0.2627,-0.1166,0.7385,0.4243
0.2126,-0.1846,-0.2228,-0.2336
-0.0259,-0.1459,-0.5147,-0.2430
0.0227,0.3294,0.3120,0.2688
-0.6390,0.1899,-0.3166,-0.1035
-0.2022,-0.2586,-0.3391,0.0162
0.2872,0.3076,-0.0357,0.0584
0.0623,-0.2607,0.2234,-0.0344
0.3646,-0.0014,-0.2169,0.0736
0.4134,-0.2199,-0.5768,-0.3464
-0.2846,-0.0927,-0.0632,-0.1375
-0.2585,-0.3734,1.1324,-0.3286
0.0949,-0.0244,0.9186,-0.1235
0.0429,0.1798,-0.1076,0.1648
0.2580,0.1826,-0.2037,-0.5274
-0.3692,0.5176,-0.2947,-0.4002
0.0632,0.1426,0.4113,-0.3095
-0.3463,0.0410,-0.3167,0.1992
0.3685,0.1120,-0.6293,-0.3840
-0.6139,0.0793,-0.1873,0.1083
-0.3032,0.1367,-0.3379,-0.6110
-0.0930,0.0542,-0.5436,-0.1435
-0.3541,0.0070,0.2752,0.8057
0.5767,0.3289,-0.2232,-0.1756
-0.1235,-0.6217,0.5234,0.2015
0.5609,0.3047,-0.3828,0.0060
0.0464,0.0426,-0.5624,-0.4845
0.0999,0.6491,-0.1144,-0.5294
-0.1727,0.4104,-0.2026,-0.1824
-0.4874,0.2726,0.0795,0.1748
0.0144,0.1820,-0.6643,-0.2811
0.0937,0.3819,0.3363,-0.1710
-0.3520,-0.3187,-0.8805,-0.3633
0.7389,0.4126,-0.2341,-0.1739
0.2288,0.0571,-0.3309,-0.1724
-0.2130,0.0159,-0.5547,-0.2569
-0.1350,0.2484,-0.2925,-0.3028
0.0603,-0.0380,-0.5157,-0.1812
-0.4399,-0.1358,0.5042,-0.2956
-0.2396,0.3041,-0.5422,-0.0261
-0.3368,0.1615,-0.1251,-0.2685
1.2012,0.0343,0.2900,-0.1161
-0.3551,-0.4053,-0.4541,-0.4365
-0.0802,0.2269,-0.6537,-0.4907
0.6135,0.2621,-0.4533,-0.4438
1.0113,-0.1248,0.0341,0.4922
0.1397,0.3493,-1.2471,-0.1517
0.2175,0.2777,-0.2076,0.3873
-0.2926,0.5257,0.1905,-0.0828
0.1147,-0.0585,-0.7959,-0.0190
-0.0812,0.3097,-0.3253,-0.1789
0.1662,-0.1427,0.0448,0.0032
1.9189,0.1742,-0.4303,-0.1475
-0.0858,0.7451,-0.6311,-0.1321
0.1816,0.4638,-0.1212,0.1342
0.4483,0.2448,-0.0668,0.0440
0.3705,0.2564,-0.5534,0.0268
-0.2506,-0.0094,0.6288,0.1793
0.3108,-0.0807,-0.0460,-0.1840
0.0545,0.0671,-0.2353,-0.8970
0.2252,0.2527,-0.0331,-0.2033
0.3542,-0.0972,0.1114,-0.0023
0.0816,-0.2568,0.5131,-0.1495
0.0304,-0.0511,-0.1006,-0.2861
0.2642,0.0934,-0.1330,0.0041
-0.6340,0.1084,0.2591,0.1223
