0.1951,0.4979
0.2470,-0.4382
0.0552,-0.8382
-0.1619,-0.3155
-0.0313,0.0501
0.9270,-0.6276
-0.0629,0.4435
0.1441,-0.0561
-0.0034,0.3081
-0.2946,0.2880
-0.0215,0.5920
0.2873,0.3102
0.6473,-0.5050
0.0842,0.1437
0.5867,-0.7875
0.1306,0.0742
-0.7115,-0.2732
-0.0620,-0.3409
-0.0188,-0.3919
0.5997,0.2210
0.2872,-0.0404
0.0313,-0.4427
0.1465,-0.4711
0.1954,-0.1427
-0.3480,0.3057
0.4705,-0.2016
-0.0889,-0.5111
-0.2164,0.1371
-0.1148,0.1678
-0.1559,0.3736
0.1752,-0.0003
-0.1221,-0.0703
0.0159,0.4570
0.3777,-0.1916
-0.4373,0.1884
0.1910,0.0616
0.2237,-0.2640
-0.4662,0.6277
0.5881,-0.0068
0.3694,-0.1705
-0.0294,0.9109
-0.0930,-0.0068
-0.1211,-0.5025
0.2279,0.2463
0.1166,-0.3817
0.2469,0.2209
-0.2522,0.0892
0.6949,-0.1643
-0.5469,0.5592
-0.0645,-0.3571
0.2361,-0.2470
-0.1828,0.2069
0.2151,-0.0905
-0.3257,-0.2831
-0.4464,0.6722
-0.0258,-0.2715
-0.2425,0.2456
-0.1103,0.1345
-0.4080,0.4092
-0.0371,0.1461
0.3779,-0.3500
0.6819,-0.5310
-0.0385,0.0489
-0.3526,0.3766
0.0857,0.2685
-0.2138,-0.0530
0.1912,-0.5306
0.1704,-0.1088
-0.0242,0.3558
0.2205,-0.4190
-0.1040,0.3868
0.3322,-0.7966
0.3145,-0.1991
0.4021,-0.3374
0.3094,0.2447
0.1301,-0.2673
-0.1438,0.3969
-0.3214,0.0867
0.7648,-0.0731
-0.1635,-0.2614
-0.2950,0.4816
0.2877,0.3892
-0.1519,0.0579
-0.3551,0.0727
0.8714,-0.7168
-0.2675,0.1477
-0.3080,-0.1596
-0.4548,0.3098
-0.3514,-0.2508
-0.1611,-0.2845
-0.4860,0.1724
-0.2678,-0.0193
-0.2853,0.1553
-0.2100,0.2485
-0.7347,0.0349
-0.2668,0.1474
-0.0355,-0.2438
-0.0472,-0.0914
0.0957,0.5059
0.0207,0.2599
0.4892,-0.6211
-0.0314,0.2202
-0.4240,0.5704
0.2534,0.8354
-0.1705,0.3963
-0.0873,-0.0018
-0.5930,0.5233
-1.2403,0.5567
0.0494,0.3668
-0.1222,0.6147
-0.3666,-0.2479
0.4098,0.1137
-0.2713,-0.3175
0.1329,-0.4347
-0.2584,0.2363
-0.2556,0.0495
-0.0071,-0.9914
0.3390,-0.4058
0.0108,-0.0070
0.2059,0.0055
-0.3467,0.6979
-0.0165,-0.0410
0.7963,-0.3288
-0.0716,-0.2404
0.2585,-0.4404
-0.1154,0.0145
0.1541,0.1529
-0.3826,0.1800
0.4142,-0.2599
0.2168,-0.0725
-0.0793,-0.1852
-0.0714,0.2184
0.0295,-0.2932
0.0548,-0.5597
-0.5534,0.0310
0.4322,-0.1285
-0.2300,0.4078
-0.2104,0.2359
0.3599,-0.0434
-0.0727,0.1731
-0.1938,-0.1219
-0.3691,-0.8091
0.0940,0.3728
0.0212,-0.2385
0.5228,-0.5405
0.4709,-0.2910
0.6227,0.1707
0.2435,0.0045
-0.2242,-0.4049
-0.1886,-0.1508
-0.5038,0.0668
-0.2333,0.1975
-0.0733,-0.1261
0.1978,-0.4489
0.2704,-0.4948
0.1380,0.3763
-0.0188,0.6530
0.3652,-0.0061
-0.0673,-0.1993
0.1040,-0.5580
-0.9808,-0.0207
-0.6024,0.0268
