0.2866,1.1290,0.3195,0.3173
0.3928,1.3378,-0.3389,-0.1118
-0.0293,0.1716,-0.3214,0.4798
-0.8340,-0.9367,0.2028,0.1186
0.0765,-0.3425,-0.2621,-0.0686
1.2724,0.9821,-0.0355,-0.3525
-0.1708,-0.1933,0.1711,0.3984
0.1360,0.1001,0.1361,0.7474
-0.8174,1.1668,-0.0261,-0.3631
-0.3396,-0.7867,-0.9065,-0.1334
0.4466,0.6322,0.2228,0.3397
0.0360,0.7790,-0.3831,-0.0811
-0.9937,-0.9968,-0.3877,-0.4127
-1.1016,-0.8214,-0.0537,0.3228
-0.3135,0.1613,-0.1526,-0.8268
-0.4780,-1.0383,-0.2761,-0.0241
-1.2105,0.4764,-0.7548,0.0536
-0.2583,-1.5193,0.0714,0.1557
-2.2257,-1.6574,-0.3128,0.2746
0.5892,1.3894,0.1428,-0.6362
1.2765,0.5348,0.0549,-0.5647
-1.7540,-1.6376,0.1671,0.2952
-1.2713,-1.3119,0.7529,0.4468
-0.4583,-1.1505,-0.2149,0.5749
-0.3154,-1.0616,0.0586,0.3060
-0.9335,-1.1728,0.3896,-0.3840
-1.3042,-1.6529,-0.0884,0.4672
-1.6754,-1.3991,0.1268,0.2040
-1.1067,-1.2907,0.0444,0.1479
0.0720,-0.3906,-0.0060,0.4472
0.5160,-0.1265,0.4214,0.0844
-0.6742,-0.2717,-0.4420,0.3494
1.1451,-0.3484,0.0866,0.4739
0.5702,1.4593,0.1302,-0.9708
-0.5085,0.2615,0.0922,-0.2064
0.0787,-0.1079,-0.2481,-0.6012
-0.4324,0.0736,0.4869,0.0609
-0.0851,-0.5352,-0.3754,-0.2345
-0.0938,1.4816,0.1149,-0.0318
0.6940,0.2289,-0.0353,0.1217
-0.1384,1.3298,0.0007,-0.0973
-0.1510,0.7627,-0.0448,-0.0439
-0.7724,-0.9085,0.4732,0.2932
0.0020,0.7312,0.0188,-0.0437
0.1232,1.2679,0.2863,0.1179
0.5158,0.5641,0.1088,-0.0392
-0.3242,0.0548,-0.0536,-0.3492
0.8005,0.6144,-0.1549,-0.4585
-0.0639,-0.3561,-0.3701,-0.4105
0.9520,0.5052,0.2224,0.2721
0.6912,0.5148,-0.4167,-0.0901
0.1193,-0.2007,-0.2651,0.4302
0.3038,0.0646,-0.1128,0.0713
-0.1050,-0.5509,-0.0190,0.7159
0.5596,-0.7001,-0.7606,-1.1717
-0.1151,0.3128,-0.0118,0.6420
-0.0374,0.2253,-0.3245,0.2002
0.1351,1.0189,-0.2503,-0.4191
0.2945,-1.0081,-0.7277,-0.4565
0.0471,-0.3820,-0.3987,-0.1695
0.2738,0.3269,0.2120,0.4209
-0.1531,0.5050,0.1074,0.0057
-0.3867,-0.3901,-0.3747,-0.0171
0.0301,0.8453,-0.7857,-1.2619
0.0440,0.2314,0.1010,0.0611
-0.1776,-0.1158,-0.6196,-0.6566
0.2690,-0.0271,0.0305,0.2788
0.4673,0.1352,-0.3676,-0.0457
0.0881,-0.1642,0.4742,1.4848
0.1061,0.2302,0.2727,0.8969
1.9725,0.0230,0.1546,0.3003
0.4424,0.7616,-0.0089,0.0284
0.0694,-0.1602,0.2642,0.4813
0.2514,-0.5346,0.1702,0.1582
0.5779,0.9628,0.0967,-0.1801
-0.1607,0.3123,0.1317,0.2539
0.2154,-0.2127,0.2400,0.0260
-0.3032,-1.0257,-0.2036,0.2968
0.7313,-0.2702,-0.1685,0.2653
1.0244,0.3184,-0.4100,1.0193
0.4714,-0.6930,-0.0037,-0.1850
0.3821,1.1385,-0.0430,-0.0694
-0.1583,0.8905,-0.2265,-0.2087
-1.0604,-1.3599,-0.2083,0.1265
-1.8162,-1.1082,0.6966,0.5046
-1.2688,-1.4036,-0.4318,0.2318
-0.0336,-0.5796,-0.1024,0.1101
