0.2129,-0.2483
0.6079,0.0773
0.1112,0.3095
-0.0132,-0.0236
0.2469,0.1135
-0.3485,0.0710
0.3219,0.0436
0.0574,0.3797
-0.4198,-0.0337
-0.2615,0.0152
0.2477,-0.0547
0.1635,0.2298
-0.0057,-0.0207
0.0362,-0.1392
-0.2107,-0.0423
0.2059,-0.0522
-0.9266,-0.6928
0.0345,-0.1506
-0.1987,-0.1056
0.2659,0.1202
1.0376,0.2517
-0.0389,0.0093
-0.4457,0.1416
-0.4674,0.0083
-0.2036,-0.0560
-0.1553,0.3829
-0.3073,-0.0304
-0.1988,-0.5508
-0.2208,-0.2413
-0.1418,0.0078
-0.0132,-0.0205
-0.2981,-0.3224
0.2658,0.0889
0.4236,0.2659
-0.0602,-0.3634
0.4748,-0.3958
-0.0276,-0.5405
-0.0599,-0.1965
0.1822,-0.0825
0.3633,0.7539
-0.0215,-0.1988
0.0107,0.2542
-0.2874,-0.3254
0.1488,0.1951
0.4819,0.7660
0.2756,0.2073
-0.2140,-0.1074
0.1454,0.5150
-0.3129,-0.5118
0.1583,0.0635
-0.1888,0.3822
-0.3376,0.0413
0.0554,0.3880
-0.3639,0.0217
-0.4916,-0.2709
0.4566,0.1456
-0.0021,0.1072
0.0784,-0.2605
-0.0907,-0.0416
-0.2727,0.1931
0.2709,0.4561
0.4523,0.4847
-0.3926,0.1743
-0.5436,-0.2462
0.2153,-0.1111
-0.4731,-0.2468
0.1915,-0.1458
0.2434,0.3940
0.0249,0.1814
0.2242,0.0778
0.5846,0.0931
0.4883,0.2789
0.4993,0.5013
0.6032,0.2012
0.0392,0.4377
0.0340,-0.0812
-0.1121,-0.0235
-0.1224,0.2010
0.3197,0.4878
0.2155,0.1751
0.0710,-0.1417
0.3434,0.0088
0.0604,0.0573
-0.3777,-0.1959
-0.9005,0.1435
-0.3540,-0.0045
0.0567,-0.1357
-0.2466,-0.1508
-0.7021,-0.0449
-0.4656,-0.0433
-0.5079,-0.4483
-0.3181,-0.2840
-0.6565,-0.0283
0.2121,0.1399
-0.1191,-0.7300
0.0333,-0.1424
0.0849,0.2601
0.3482,0.2026
0.7594,0.1564
0.0990,0.0409
1.0348,0.6871
0.0882,0.2885
0.0023,-0.0645
-0.1422,0.1423
0.0879,-0.0445
-0.1632,0.0291
-0.0743,-0.4337
-0.8248,-0.8859
0.0570,0.3557
-0.3103,0.0692
0.3732,-0.3329
0.2463,0.2699
-0.1693,0.1872
0.3087,0.0717
-0.3911,-0.1336
0.1859,-0.0024
-0.4152,0.5674
-0.0262,0.6957
0.3878,-0.4885
0.0890,-0.3297
0.2887,-0.1300
0.0452,-0.2215
0.7570,0.0027
0.3498,-0.0576
-0.0609,-0.0262
0.1077,-0.1843
0.2433,-0.0495
0.1307,-0.2376
0.4559,0.0867
0.0872,0.1384
0.3403,-0.0141
0.1818,-0.1490
0.0788,0.1013
-0.3820,-0.3624
-0.5201,-0.4312
-0.4257,0.4607
-0.0450,-0.6902
0.2411,-0.0659
0.1622,0.1697
0.1112,-0.1658
0.1172,-0.3707
-0.2839,-0.1028
0.0317,-0.2473
-0.2148,0.1985
0.3334,0.2587
0.2279,0.5382
-0.0381,0.1868
0.3507,0.2964
0.3953,0.1655
0.0805,0.1252
-0.4250,-0.4662
0.2266,0.0456
0.1465,0.0949
-0.1570,0.3140
-0.4823,0.1191
-0.4617,0.0751
0.2979,0.6220
0.2910,0.4467
-0.1147,0.3361
-0.4402,-0.0712
-0.3497,-0.2346
-0.6762,-0.4630
0.1518,-0.1969
0.3410,0.1628
0.1803,-0.4247
-0.3006,-0.7667
0.0193,-0.2576
0.3957,0.7412
-0.1652,-0.1171
0.3469,0.3143
-0.6851,0.1730
0.1249,0.1695
0.7794,0.3610
0.2822,-0.1024
-0.0114,0.0206
0.1208,0.3052
-0.1182,-0.0593
-0.5651,0.1829
-0.5537,-0.4186
-0.5013,-0.2718
-0.4698,-0.2290
-0.2203,-0.2569
0.1094,0.2301
-0.1733,0.0757
0.1939,0.1534
-0.1894,0.3004
-0.7701,-0.2679
-0.2999,-0.5229
0.3806,0.3753
0.2349,0.2809
-0.2016,-0.5825
-1.1382,-0.5584
-0.1127,-0.0613
0.4315,0.4093
0.0724,0.1453
-0.3601,-0.5778
-0.4245,-0.1917
0.1679,0.0622
-0.1898,0.1610
-0.6989,-0.2743
0.1262,0.0230
-0.1167,0.1085
0.1936,0.1354
-0.7474,-0.6113
0.2743,0.3512
0.2482,0.1778
-0.3976,-0.2265
-0.3601,0.3443
-0.4608,-0.5029
0.0854,0.3929
-0.8034,-0.5380
0.0441,-0.1039
0.3343,-0.4056
0.2210,-0.0369
-0.3829,-0.5242
0.1227,-0.4346
-0.1946,0.0778
0.2324,0.1028
-0.3241,-0.0863
0.1127,-0.3029
0.1277,0.2593
-0.1735,-0.7313
-0.1378,0.0401
-0.0854,-0.1379
-0.2126,-0.3022
0.2222,0.4415
0.4120,0.3627
-0.0692,-0.2481
0.1923,0.4519
-0.0379,-0.2630
-0.0693,0.2457
0.3118,0.0316
0.3615,-0.0302
0.1268,0.2764
-0.5801,-0.4565
0.1776,0.3012
0.0798,-0.0763
0.0784,-0.2413
0.0737,-0.0673
0.0941,0.2523
0.3159,-0.2289
0.0419,0.3121
0.2772,0.1243
0.2647,-0.0585
0.0322,-1.1079
-0.0605,-0.1793
0.0298,-0.1122
0.2274,-0.0838
-0.2466,0.1235
-0.0285,-0.5940
-0.4686,-0.1367
0.2115,0.2832
0.2418,0.1419
0.0982,-0.1816
0.4587,0.3602
-1.0947,-0.1320
0.0044,0.0368
-0.2053,0.6290
-0.0876,0.2269
0.1327,-0.0596
-0.5618,0.0485
0.4884,0.6303
-0.1958,-0.4761
0.1655,-0.0352
0.0516,0.2019
-0.0500,0.0841
0.2487,-0.4232
0.1417,0.0380
0.2186,-0.0107
0.0302,0.4566
0.0333,-0.1011
0.1802,0.1582
-0.0570,0.1838
-0.2140,0.0566
-0.3650,-0.1282
-0.5223,-0.3833
-0.2820,-0.0047
0.0351,0.2675
-0.0669,-0.2479
0.4723,-0.3448
0.3743,-0.2050
0.2309,0.6491
0.4954,0.5109
0.4340,-0.0524
-0.2255,-0.2902
-0.2067,0.2256
0.2535,-0.0969
0.4447,0.0126
0.5588,-0.5253
0.0546,-0.0770
-0.0818,-0.2481
0.0656,0.3542
-0.0593,-0.3958
0.2700,0.1454
0.3814,-0.0666
0.6015,0.1541
0.2970,0.2199
0.4815,-0.4193
-0.6670,-0.2453
0.4914,0.6047
-0.4753,-0.5960
0.3312,0.1656
0.3437,0.2545
0.4782,0.3944
0.1610,-0.3517
-0.1761,0.1837
-0.3201,-0.2691
-0.0386,0.1971
-0.5981,-0.4303
-0.3065,-0.3629
-0.7201,-0.2258
0.2344,0.2045
-0.8685,-0.6794
-0.4890,-0.2618
-0.1702,-0.0771
-0.7379,-0.1975
-0.2385,-0.1433
-0.2960,-0.0360
0.1906,-0.1961
0.4342,-0.0477
-0.0678,0.0717
0.0382,-0.3512
0.6448,0.4506
-0.0951,-0.1439
-0.3009,-0.4023
0.4103,0.1281
0.6375,0.7065
-0.1332,0.5462
-0.5682,0.0867
-0.9536,-0.9160
-0.2857,0.0930
0.0440,-0.0148
-0.0491,0.2670
-0.0145,-0.1461
0.1500,0.0800
-0.0602,-0.0583
-0.2064,0.2185
0.3748,0.2388
0.0679,0.1306
0.4369,0.4345
0.4329,0.3124
0.4060,0.2040
-0.1937,-0.0275
