-0.561992,-1.262438,0.2781157078651686,-0.17999779999999999,0.7090084999999999,1.172678,0.376556
-0.990118,0.059191,-0.010265977528089894,0.33758419999999995,1.191146,-0.902851,1.379986
-1.578983,3.03742,-0.3050919999999999,2.1772116,0.48504349999999996,-2.849271,1.945885
1.070575,2.780369,0.46956255056179763,0.020058799999999998,1.3764035,1.130205,0.39837
-1.462188,3.074383,0.008323730337078599,1.8250932,-0.663125,-0.791706,1.026121
-0.692793,-3.294005,-0.4666411348314606,-2.5474926,-0.5552555,1.095042,1.44351
-1.65263,-3.399045,-0.022877134831460658,1.4414112,0.18359550000000002,-0.439238,0.876029
-0.511126,-3.354167,-0.21401471910112363,-0.3175824,0.953999,1.81313,0.724108
4.796958,-2.996167,-0.5439075280898877,-2.7972594,-2.8975030000000004,2.885755,-2.846528
-0.948925,-0.254129,0.32981573033707867,-0.46864819999999996,0.3307715000000001,2.843054,-0.696589
4.123961,-3.393027,0.031853258426966076,-2.795224,-2.878679,3.938958,-2.086656
-1.10903,-0.092434,0.01879238202247187,0.80701,-1.4364865,-0.820817,0.707558
-0.840316,0.768108,-0.12741898876404495,0.29053899999999994,-0.25545550000000006,-0.829568,0.187141
-1.082785,-2.262357,0.163400404494382,1.1671064,-0.6495025,0.548188,0.562722
-0.912866,4.927222,-0.09246840449438204,1.121261,0.1284555,-1.892279,1.632599
-1.735798,-0.409315,0.20607848314606744,0.09845499999999999,-0.20805,-1.045288,0.02938
4.753779,-2.445169,0.07947833707865173,-1.8636203999999998,-2.0449345,2.402369,-2.050967
-1.453748,-2.8872,0.556884415730337,0.9471337999999999,1.176034,-0.205761,0.722031
-1.111915,3.053862,0.36603110112359566,2.0137464,1.8588045000000002,-1.628443,1.750733
-0.774576,-2.214409,-0.221318191011236,0.09019740000000001,-0.01286749999999992,-0.982449,1.861307
-1.165575,2.360366,-0.4541024719101124,0.0037499999999999643,1.808422,-1.600429,0.778987
-0.351242,2.965838,0.08290691011235948,0.27908720000000004,0.5004185,-1.58356,0.746326
-1.040358,-0.145281,0.12298237078651672,0.46207400000000004,0.900153,0.638566,1.324565
-1.373896,4.784913,0.24979530337078643,0.5713084,1.042707,-1.763566,1.027285
0.050182,2.782236,0.1761071235955058,0.36219499999999993,1.3446835,-0.035059,0.572048
-0.942632,5.127196,0.19764310112359557,0.6385594,-0.016073000000000004,-0.522862,0.973403
4.024461,2.026137,0.41666892134831485,-1.134308,-0.469456,0.660279,-0.236025
-0.578175,-3.390761,-0.39939041573033696,-1.4487266,0.256228,2.421137,-3.70797
4.011602,-0.412167,0.05602980898876418,-2.2971694,-1.8282565,3.804489,-1.483835
-0.700699,3.08042,0.08393452808988756,0.988637,-0.450342,-0.951468,0.451033
-0.264202,-1.096125,0.5481090000000005,0.664172,0.5984590000000001,-0.368224,0.963131
-0.991056,-2.87682,-0.3934091910112359,0.5760156000000001,-0.8863465,-2.110966,0.997758
-0.834514,0.2513,0.08561851685393265,1.2663554000000001,-0.6366685,-0.762791,0.942725
-1.426298,-0.875808,-0.259861595505618,0.6980252,-0.902503,-0.393606,0.841351
-1.036849,-3.056504,0.30235773033707863,1.0624972,1.3086570000000002,-1.616991,0.721133
-0.960504,-1.74721,-0.6862733595505616,-1.3249426,-1.0873469999999998,0.404403,-1.788999
-1.349938,3.505085,-0.033920022471910095,1.5375726000000003,0.761141,-0.791583,1.433996
-0.670424,-1.611357,-0.20023587640449436,-0.12857819999999998,1.2320175,0.282679,-0.925109
0.398122,-1.77381,-0.37497338202247205,1.0132112000000002,-1.1176709999999999,-1.719853,1.138572
-0.131879,0.687398,0.02974122471910127,1.1443604,1.476398,-0.680582,0.793215
0.184255,-2.043736,-0.2866837078651686,-2.4758492,-3.5703505,-0.099894,-2.269465
-0.452537,4.949569,0.09448180898876414,1.0948499999999999,0.15448850000000003,-0.774292,1.370909
0.557355,-0.25296,0.15808808988764053,-0.11679059999999994,1.5205295,1.568996,0.248724
-0.201091,-1.808174,0.1645757078651686,1.7927976,1.676257,-1.101551,1.335581
-1.297325,2.644134,-0.3923099325842697,0.1030132,-0.13954500000000003,-1.767211,0.894484
-1.306392,0.679902,-0.21692052808988768,-0.7989008,-1.115399,0.736995,0.316684
2.491227,0.439723,-0.11408082022471917,-1.0012042,0.065269,0.225787,-0.83214
-1.799145,-3.351342,-0.21141412359550568,-0.32449219999999995,0.0790035,0.594929,1.527942
-0.963327,-0.713428,-0.4125164494382023,-0.06297500000000003,0.32169349999999997,0.927059,-0.172163
