-0.1264,0.1548,0.4642,0.3301
-0.2493,0.2400,-1.0638,-0.8160
-0.1492,0.1071,-1.3760,-1.1899
0.2293,-0.4161,-0.6951,-0.2911
0.1356,-0.0618,-0.0508,-0.0943
0.6305,1.2703,-0.9669,0.3107
0.0269,-0.0806,0.3662,-0.6359
0.0814,-0.0367,-0.2243,-0.7067
-0.3457,-0.3789,0.6529,-0.1331
-0.1904,-0.4187,0.3676,0.1750
-0.2357,-0.2857,0.8424,0.8388
0.0093,0.0383,-0.0644,-0.1482
0.3768,0.3721,-1.3402,-1.1183
0.1462,0.1211,0.1878,-0.0031
0.1784,0.9138,-1.6890,-1.0614
-0.1582,0.2393,-0.0947,1.4296
-0.3196,-0.5836,-0.6232,2.1811
0.1520,0.0428,-0.5786,-1.1067
-0.0773,0.1060,-0.8150,0.4277
0.2549,0.7008,0.2631,-0.5307
0.0142,0.4297,0.0313,-0.3487
0.0106,0.1598,-0.7869,0.4481
0.0034,0.1856,-0.5374,-0.4372
-0.0333,0.1018,-0.6300,-1.4658
-0.0089,-0.2874,0.3442,-0.1477
0.4381,0.6972,-0.7822,-0.6414
0.5887,-0.1507,-0.6685,-0.5963
0.1126,0.2399,0.1360,0.4207
0.1257,-0.0051,0.6675,-0.1412
-0.0814,-0.1553,0.3399,-0.6036
0.1042,0.2449,0.1498,-0.9599
-0.2487,-0.0180,-0.3806,-0.8088
0.0262,0.0436,0.4134,-0.0834
-0.3856,0.0257,-0.3548,1.4636
-0.4379,-0.3186,-0.1452,1.2128
0.1791,0.2358,0.2428,-0.3143
-0.0844,0.4080,-0.2670,-0.1943
-0.1402,-0.5160,0.4182,0.0132
0.5752,0.8550,0.0822,-0.3128
0.3884,0.5135,-0.2539,-0.5215
-0.1207,-0.0880,0.8822,3.1114
-0.0820,-0.0559,-0.0650,0.1513
0.0358,0.2714,-0.7671,-0.6655
-0.0212,0.2528,0.1597,-0.5003
-0.0384,0.1057,-0.4384,0.1611
0.0884,0.1384,0.7007,-0.1436
0.2073,-0.3975,0.4287,0.1777
0.2539,0.8148,0.3070,-0.6313
-0.5260,-0.5513,0.3786,0.2190
-0.0730,-0.4420,-0.5824,-0.9092
0.2324,0.3351,-0.3214,-0.7218
-0.5206,-0.0957,0.0779,-0.1658
0.0713,0.2125,-0.1716,-0.5228
-0.5306,-0.0965,-0.6532,-0.6059
0.6127,-0.4654,1.1467,0.1707
0.0033,-0.1991,-0.2948,-0.7052
-0.7986,-0.3456,-0.0452,-1.3132
-0.2180,0.1915,0.0230,-0.1479
-0.1010,-0.1944,0.3352,0.3262
-0.0007,-0.1672,0.0964,-0.0691
0.0690,0.2375,-0.3339,-0.3650
0.1106,0.9305,-0.5027,0.2072
-0.1052,-0.1996,-0.3045,-0.0063
0.4376,-0.6974,0.2493,1.2487
-0.0909,0.1505,0.3831,-0.2612
-0.1864,-0.1538,-0.5139,-0.0424
0.1717,0.1664,-0.7827,-0.1585
0.0588,0.1196,-0.1997,-0.0164
0.3181,-0.2574,0.4906,-0.1902
-0.4281,-0.0006,-0.5425,-0.2519
-0.3617,-0.3690,0.3010,-1.1120
-0.2903,0.4549,-0.7089,-0.3233
0.0203,0.1491,-0.2628,-0.3105
-0.0258,0.5715,-0.6026,-0.0605
0.1142,0.1312,0.1924,-0.3029
-0.3137,0.3366,-0.1378,-1.3130
-0.2703,-0.1960,0.3262,-0.4737
-0.1785,-0.2035,-0.1278,-0.2675
0.7906,1.0068,0.0170,-0.7792
-0.2376,-0.1819,-0.0934,-0.1757
0.0769,-0.2023,0.7290,0.5748
0.2124,0.0356,1.0177,-0.3121
-0.4659,-0.1772,0.0367,-0.0470
-0.1160,-0.3886,-0.1673,-0.1005
1.2783,1.2358,-0.8718,-0.2362
-0.1480,-0.2557,0.1905,0.2155
0.0377,-0.2536,-0.1361,-0.2214
0.0242,-0.4356,0.2221,-0.2333
0.0615,-0.1968,0.0092,-0.5410
-0.0213,-0.2640,0.0773,0.0959
-0.1264,-0.1944,0.3221,-0.2786
-0.1916,-0.1240,-0.4072,0.1169
-0.4001,-0.3523,0.5091,-0.1339
-0.1224,-0.2414,0.0824,-0.5981
-0.6318,-0.6736,-0.1365,-0.2789
0.1725,-0.2531,0.6969,-0.0622
-0.0340,-0.1489,-0.2019,0.1968
0.0061,-0.0941,-0.1831,0.0931
0.1261,0.2181,0.3186,1.0131
-0.0536,-0.0311,0.8060,0.0819
0.5996,0.4362,-0.7805,0.3682
0.1968,-0.2428,0.1859,1.4206
-0.0693,-0.4862,0.5776,-0.3906
0.0711,0.2596,1.1933,-0.3999
-0.0708,-0.0535,0.4651,-0.3520
-0.0209,-0.1898,0.1442,0.1134
-0.2248,-0.5395,0.7630,-0.0242
-1.4124,-0.8829,0.6956,-0.6721
0.0012,-0.0666,0.2000,-0.3781
-0.3154,-0.1030,0.7125,0.0987
-0.3945,0.1430,-0.2456,-0.5329
0.3625,0.1484,0.0720,-0.1090
0.4771,-0.9186,-0.5805,0.8002
0.5064,0.2941,-0.8625,2.6830
0.6346,-0.5135,0.9717,1.5236
0.3773,-0.0295,0.0673,-0.4311
0.0874,0.2394,-1.2203,1.9375
0.3560,-0.0044,-0.6620,0.6390
0.4562,0.3685,-0.2352,-0.6650
0.0966,0.2643,0.1963,0.2042
0.4971,-0.2704,0.6832,-0.6781
0.6356,0.1352,-0.2745,-0.6057
0.4827,0.9003,-0.1678,1.9167
-0.2712,-0.0155,-0.3873,-0.0898
0.5247,0.3747,-0.9188,2.2809
-0.1005,-0.1884,0.2341,-0.5451
0.0797,0.0899,0.3033,1.3140
-0.1095,-0.4311,0.5374,-0.1937
0.2869,0.3674,-0.0373,-1.4136
0.5956,0.2339,-0.1304,-1.1121
0.0010,-0.0059,0.1837,-0.7654
-0.3960,-0.2304,0.1602,0.2915
-0.1060,-0.2277,-0.0686,-0.9345
0.1398,0.0354,-0.7101,-0.9608
-0.8622,-0.3564,0.4392,-0.5667
0.1468,0.0895,0.1224,-0.4117
-0.7710,-0.1903,1.0649,3.3582
-0.3318,-0.2097,0.4816,1.0174
0.0226,0.3529,0.3746,-0.4512
0.0308,0.0889,0.2392,-0.0822
-0.8050,-0.3513,0.0038,-0.6647
-0.1067,-0.5258,-0.9039,-0.1173
-0.6166,-0.1559,0.7754,0.7122
-0.1640,-0.1317,0.2159,2.1693
0.6071,0.4131,-0.5814,-0.7958
0.1691,0.3344,-0.2039,-1.0628
0.1016,0.3875,0.2197,0.0144
-0.0416,0.2116,-0.0895,-0.9479
0.0267,-0.2043,-0.5664,-1.0504
0.2477,-0.2228,-0.4894,-0.4342
-0.0639,-0.3052,0.3508,0.7100
-0.1025,-0.5074,0.4734,-0.1968
0.0305,-0.1852,-0.6043,-0.2705
0.0414,-0.0497,-0.1737,-0.6226
-0.2167,0.2044,-0.6908,0.0332
-0.4457,0.0124,0.9286,1.8145
-0.2031,0.2244,0.7018,-1.1333
0.0767,0.3180,0.3252,-0.9066
0.0706,-0.4117,-0.7323,-0.5983
-0.3723,0.2385,-1.0159,-1.1110
-0.2988,-1.1511,0.0648,-0.9700
-0.7209,-0.4607,0.2870,0.7378
0.1175,0.1002,0.7667,3.0090
0.2826,-0.0697,-0.1123,-0.4296
0.2902,-0.2048,0.0494,1.6771
-0.0767,0.0152,0.6529,0.6428
-0.3130,-0.7905,-0.6903,-1.1334
-0.1357,0.4052,-0.1926,-0.6670
-0.1898,0.1063,0.3539,-0.9020
-0.2370,-0.0376,-0.8039,-1.4257
0.0591,0.0445,-0.9029,-0.5609
0.0368,0.0839,-0.0222,-1.0209
0.3397,0.5795,-0.7291,-1.6035
0.1126,0.1863,-0.2568,-0.7515
0.3305,-0.0242,0.0808,-0.5026
-0.0298,-0.5087,-0.9740,-0.7890
-0.0990,-0.1814,-0.2120,-0.7984
-0.2786,-0.1539,-1.2170,-0.9336
-0.2241,-0.6205,0.0244,-0.1052
-0.3678,0.3625,-0.4703,0.0099
0.0307,0.2129,0.8975,0.0873
0.1014,-0.2851,0.6775,0.4629
0.0234,-0.5451,0.7151,0.1091
0.0515,0.3023,-0.7782,-0.0911
0.0806,0.5937,-1.3494,-0.8126
0.6082,0.0652,-0.5271,-1.1108
-0.2471,0.0148,-0.3567,-0.6596
-0.0158,-0.2829,0.9806,0.8911
0.2265,0.1671,0.3238,-0.5010
0.1751,0.1599,0.4262,1.1663
-0.3559,-0.4506,1.6570,0.0584
0.3242,-0.6627,0.8845,1.5105
0.4727,-0.3805,0.0287,-0.6458
0.3519,0.0922,0.0292,-0.4094
0.0971,-0.4491,0.4223,-0.4202
-0.1382,-0.3192,0.0977,-0.5617
0.0861,0.5199,-1.2179,1.5011
0.3424,-0.2253,-1.0471,0.7343
0.0910,0.3344,-0.8561,-1.2100
-0.3560,-0.1403,-1.3102,-1.1618
0.1471,-0.0663,-0.7086,-1.2069
0.1211,-0.3830,-0.5081,-0.5002
-0.0074,0.1383,-0.0310,-0.0668
-0.4954,0.3029,-0.7912,0.0485
0.0450,0.0427,-0.4511,-0.5944
0.1674,-0.0603,-0.2777,0.4689
-0.3476,-0.0959,0.9139,1.8000
-0.0472,-0.2257,0.4278,1.7847
-0.8071,-0.1322,-0.1675,0.1358
-0.0839,-0.1749,-0.7276,-1.4536
-0.6148,-0.8925,-0.3134,0.1489
-0.0343,-0.1401,0.7359,-0.0763
-0.1755,-0.1586,0.2145,0.7398
-0.2105,0.3247,0.0538,-0.4389
-0.2594,-0.5857,1.1012,-0.1676
-0.0732,-0.1456,0.4953,1.3305
-0.1186,0.2817,-0.4129,-1.1233
0.1179,-0.5470,0.2874,-0.0928
-0.1540,0.1729,-1.3384,0.4116
0.0022,0.0174,0.1246,-0.7394
0.2023,0.5202,-0.1689,0.3587
0.0471,0.0330,0.6224,2.1919
0.1207,-0.2047,0.7156,0.0529
0.1744,-0.2215,0.4755,-0.0180
-0.1728,-0.4932,1.5047,2.1504
0.4103,0.3083,-0.9645,-1.0660
0.2090,0.3080,-0.4911,-0.4098
-0.3216,-0.0408,-0.2535,-0.1035
0.2458,-0.0337,0.0347,-0.0430
-0.0311,0.3877,-0.5605,0.5389
0.1020,0.1378,-0.2104,-0.9001
0.3347,0.2490,0.3427,0.8488
0.0662,0.3524,-0.8859,-0.5316
0.0597,0.5173,-0.2936,-0.6444
0.0754,0.3000,0.0747,0.8759
0.3394,0.3855,-0.1440,-0.6830
0.0447,0.4039,-0.8124,-0.0474
-0.0575,-0.3321,0.0937,0.1280
